sample_index,ros_time_sec,elapsed_sec,joint_state_valid,joint_state_stamp_sec,joint_state_age_sec,joint_state_observed_count,joint__waist_yaw_joint,joint__waist_yaw_joint__observed,joint__waist_roll_joint,joint__waist_roll_joint__observed,joint__waist_pitch_joint,joint__waist_pitch_joint__observed,joint__left_shoulder_pitch_joint,joint__left_shoulder_pitch_joint__observed,joint__left_shoulder_roll_joint,joint__left_shoulder_roll_joint__observed,joint__left_shoulder_yaw_joint,joint__left_shoulder_yaw_joint__observed,joint__left_elbow_joint,joint__left_elbow_joint__observed,joint__right_shoulder_pitch_joint,joint__right_shoulder_pitch_joint__observed,joint__right_shoulder_roll_joint,joint__right_shoulder_roll_joint__observed,joint__right_shoulder_yaw_joint,joint__right_shoulder_yaw_joint__observed,joint__right_elbow_joint,joint__right_elbow_joint__observed,joint__left_hip_pitch_joint,joint__left_hip_pitch_joint__observed,joint__left_hip_roll_joint,joint__left_hip_roll_joint__observed,joint__left_hip_yaw_joint,joint__left_hip_yaw_joint__observed,joint__right_hip_pitch_joint,joint__right_hip_pitch_joint__observed,joint__right_hip_roll_joint,joint__right_hip_roll_joint__observed,joint__right_hip_yaw_joint,joint__right_hip_yaw_joint__observed,human_valid,human_stamp_sec,human_age_sec,human_source_frame,human_frame_id,human_received_count,human_used_count,human_00_present,human_00_fresh,human_00_name,human_00_a_x_m,human_00_a_y_m,human_00_a_z_m,human_00_b_x_m,human_00_b_y_m,human_00_b_z_m,human_00_radius_m,human_01_present,human_01_fresh,human_01_name,human_01_a_x_m,human_01_a_y_m,human_01_a_z_m,human_01_b_x_m,human_01_b_y_m,human_01_b_z_m,human_01_radius_m,human_02_present,human_02_fresh,human_02_name,human_02_a_x_m,human_02_a_y_m,human_02_a_z_m,human_02_b_x_m,human_02_b_y_m,human_02_b_z_m,human_02_radius_m,human_03_present,human_03_fresh,human_03_name,human_03_a_x_m,human_03_a_y_m,human_03_a_z_m,human_03_b_x_m,human_03_b_y_m,human_03_b_z_m,human_03_radius_m,human_04_present,human_04_fresh,human_04_name,human_04_a_x_m,human_04_a_y_m,human_04_a_z_m,human_04_b_x_m,human_04_b_y_m,human_04_b_z_m,human_04_radius_m,human_05_present,human_05_fresh,human_05_name,human_05_a_x_m,human_05_a_y_m,human_05_a_z_m,human_05_b_x_m,human_05_b_y_m,human_05_b_z_m,human_05_radius_m,human_06_present,human_06_fresh,human_06_name,human_06_a_x_m,human_06_a_y_m,human_06_a_z_m,human_06_b_x_m,human_06_b_y_m,human_06_b_z_m,human_06_radius_m,human_07_present,human_07_fresh,human_07_name,human_07_a_x_m,human_07_a_y_m,human_07_a_z_m,human_07_b_x_m,human_07_b_y_m,human_07_b_z_m,human_07_radius_m,human_08_present,human_08_fresh,human_08_name,human_08_a_x_m,human_08_a_y_m,human_08_a_z_m,human_08_b_x_m,human_08_b_y_m,human_08_b_z_m,human_08_radius_m,human_09_present,human_09_fresh,human_09_name,human_09_a_x_m,human_09_a_y_m,human_09_a_z_m,human_09_b_x_m,human_09_b_y_m,human_09_b_z_m,human_09_radius_m,human_10_present,human_10_fresh,human_10_name,human_10_a_x_m,human_10_a_y_m,human_10_a_z_m,human_10_b_x_m,human_10_b_y_m,human_10_b_z_m,human_10_radius_m,odom_valid,odom_stamp_sec,odom_age_sec,odom_frame_id,odom_child_frame_id,odom_x_m,odom_y_m,cbf_enabled,external_enabled,workspace_valid,workspace_stamp_sec,workspace_age_sec,workspace_frame_id,workspace_child_frame_id,workspace_enabled,workspace_capture_pending,workspace_generation,workspace_center_x_m,workspace_center_y_m,workspace_center_z_m,workspace_qx,workspace_qy,workspace_qz,workspace_qw,workspace_radius_m,workspace_activation_valid,workspace_activation_generation,workspace_activation_stamp_sec,workspace_activation_frame_id,workspace_activation_child_frame_id,workspace_activation_center_x_m,workspace_activation_center_y_m,workspace_activation_qx,workspace_activation_qy,workspace_activation_qz,workspace_activation_qw,workspace_path_valid,workspace_path_stamp_sec,workspace_path_age_sec,workspace_path_frame_id,workspace_path_sequence,workspace_path_point_count,workspace_path_xy_json,tf_valid,tf_stamp_sec,tf_age_sec,tf_world_frame,tf_pelvis_frame,tf_world_pelvis_tx_m,tf_world_pelvis_ty_m,tf_world_pelvis_tz_m,tf_world_pelvis_qx,tf_world_pelvis_qy,tf_world_pelvis_qz,tf_world_pelvis_qw,collision_geometry,internal_margin_phi_m,external_margin_phi_m,external_torso_margin_phi_m,human_timeout_sec,tf_stale_timeout_sec
126,1784929583.7356734,12.706317127682269,1,1784929583.735374,0.0002994537353515625,17,0.045765221118927,1,-0.023532386869192123,1,0.061112940311431885,1,0.319979190826416,1,0.36509039998054504,1,-0.2514728009700775,1,0.03416014090180397,1,-0.06941456347703934,1,-0.8134052753448486,1,-0.8154642581939697,1,-0.0028018008451908827,1,-0.14719943702220917,1,-0.0013719504931941628,1,0.006158005446195602,1,-0.1258411556482315,1,-0.02644648589193821,1,0.020528538152575493,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929583.7344563,0.0012171268463134766,world,base_footprint,0.5560897539850691,1.1291090830700337,1,0,1,1784929567.4354498,16.30022358894348,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,16.30007243156433,workspace,1,321,,1,1784929583.7344565,0.001216888427734375,world,pelvis,0.5573840126419046,1.0815277073100686,0.7794256415142303,0.019272256588916802,-0.02346213472926769,0.789338881875169,0.6132065214264888,capsules,0.05,0.5,0.1,0.5,0.5
127,1784929583.8355925,12.806237791664898,1,1784929583.8352494,0.00034308433532714844,17,0.05925089493393898,1,-0.11101945489645004,1,0.07938776165246964,1,0.2802654504776001,1,0.4945639967918396,1,-0.14115415513515472,1,0.01982065849006176,1,-0.025757091119885445,1,-0.7495782971382141,1,-0.8118593096733093,1,-0.00259144208393991,1,-0.1460030972957611,1,-0.01078987866640091,1,0.025479523465037346,1,-0.29445090889930725,1,0.026889221742749214,1,0.0010589590528979897,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929583.8334587,0.0021338462829589844,world,base_footprint,0.5479806985420476,1.1161201038099111,1,0,1,1784929567.4354498,16.400142669677734,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,16.399991512298584,workspace,1,321,,1,1784929583.8344586,0.0011339187622070312,world,pelvis,0.5653711660855919,1.083145378599076,0.7788487729865158,0.021732197173807706,-0.00964363032002173,0.7849415304163451,0.6191134838039757,capsules,0.05,0.5,0.1,0.5,0.5
128,1784929583.935593,12.906236820854247,1,1784929583.9345655,0.0010273456573486328,17,0.04071515426039696,1,-0.1863003820180893,1,0.05431178957223892,1,0.25769299268722534,1,0.48246026039123535,1,-0.13018451631069183,1,0.01813967153429985,1,-0.0026037627831101418,1,-0.7934472560882568,1,-0.8409693241119385,1,-0.016290277242660522,1,-0.1798359602689743,1,-0.026802927255630493,1,0.017701881006360054,1,-0.2889266610145569,1,-0.003461614716798067,1,0.03759939968585968,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929583.9334648,0.002128124237060547,world,base_footprint,0.5428718453281408,1.0980267353016793,1,0,1,1784929567.4354498,16.50014305114746,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,16.49999189376831,workspace,1,321,,1,1784929583.933465,0.0021278858184814453,world,pelvis,0.5784068588761598,1.0914606314161595,0.7744228716298435,0.020480208151196777,0.010568840244418717,0.7903192718945137,0.612261634566545,capsules,0.05,0.5,0.1,0.5,0.5
129,1784929584.0357554,13.006400868296623,1,1784929584.0352457,0.0005097389221191406,17,0.015773793682456017,1,-0.14337299764156342,1,0.07071578502655029,1,0.2453451305627823,1,0.34911420941352844,1,-0.20208407938480377,1,0.028325356543064117,1,-0.009381158277392387,1,-0.8785499334335327,1,-0.8852525353431702,1,-0.029475480318069458,1,-0.2598910331726074,1,0.0037502232007682323,1,0.011614254675805569,1,-0.2001619040966034,1,0.0069716861471533775,1,0.012639708817005157,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929584.0344539,0.0013015270233154297,world,base_footprint,0.5674133172472297,1.1149104218234498,1,0,1,1784929567.4354498,16.600305557250977,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,16.600154399871826,workspace,1,321,,1,1784929584.034454,0.0013012886047363281,world,pelvis,0.5839149337642113,1.0963232831956387,0.7753491193545737,0.01551886215100375,-0.003220447393750455,0.8019055193271553,0.5972405978404078,capsules,0.05,0.5,0.1,0.5,0.5
130,1784929584.1358466,13.106491529382765,1,1784929584.1351075,0.0007390975952148438,17,0.012264647521078587,1,-0.03232276439666748,1,0.05653753876686096,1,0.26099053025245667,1,0.23945683240890503,1,-0.3031432330608368,1,0.01803184673190117,1,-0.03387860953807831,1,-0.9485057592391968,1,-0.903998076915741,1,-0.03692461922764778,1,-0.36037662625312805,1,0.01723252236843109,1,0.014689468778669834,1,-0.14176976680755615,1,0.009290171787142754,1,-0.014729578979313374,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929584.1344557,0.0013909339904785156,world,base_footprint,0.5757982322211337,1.1203719294872783,1,0,1,1784929567.4354498,16.70039677619934,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,16.70024561882019,workspace,1,321,,1,1784929584.134456,0.001390695571899414,world,pelvis,0.5653531377351351,1.0947371560888017,0.7786268194645346,0.004219544530868674,-0.01714020563113344,0.8089032619431675,0.5876767152206881,capsules,0.05,0.5,0.1,0.5,0.5
131,1784929584.2355497,13.206195900216699,1,1784929584.235071,0.0004787445068359375,17,0.015685681253671646,1,0.04701586812734604,1,0.04772639647126198,1,0.2590583860874176,1,0.2549474835395813,1,-0.31190043687820435,1,0.01746717281639576,1,-0.06232554838061333,1,-0.9414520263671875,1,-0.8893696665763855,1,-0.047062668949365616,1,-0.2691033184528351,1,0.03656705096364021,1,-0.020839255303144455,1,-0.07201050966978073,1,-0.016466407105326653,1,-0.03806620091199875,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929584.233456,0.002093791961669922,world,base_footprint,0.560435678328041,1.1351524929179655,1,0,1,1784929567.4354498,16.800099849700928,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,16.799948692321777,workspace,1,321,,1,1784929584.2344558,0.0010938644409179688,world,pelvis,0.5385447108971401,1.0915867986576289,0.7789419180582287,0.005139551034626089,-0.030891184936089337,0.8149890867666633,0.578629508545535,capsules,0.05,0.5,0.1,0.5,0.5
132,1784929584.3355958,13.306240414269269,1,1784929584.3347325,0.0008633136749267578,17,0.029824992641806602,1,0.02356215938925743,1,0.0446963906288147,1,0.2313990592956543,1,0.3568378686904907,1,-0.24797919392585754,1,0.06130048632621765,1,-0.09350456297397614,1,-0.8493225574493408,1,-0.8107355833053589,1,-0.08969628065824509,1,-0.15908178687095642,1,-0.014663497917354107,1,-0.0080593666061759,1,-0.12125279754400253,1,-0.0483190082013607,1,0.02803407609462738,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929584.3344572,0.0011386871337890625,world,base_footprint,0.5131492709840391,1.1325154630794931,1,0,1,1784929567.4354498,16.900146007537842,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,16.89999485015869,workspace,1,321,,1,1784929584.3344572,0.0011386871337890625,world,pelvis,0.5152254034218929,1.0856297427514032,0.7795131649446568,0.01837185075379438,-0.02363632967544716,0.815555275204696,0.5779043105092284,capsules,0.05,0.5,0.1,0.5,0.5
133,1784929584.435638,13.406279809772968,1,1784929584.4348528,0.0007851123809814453,17,0.055292777717113495,1,-0.08541792631149292,1,0.0732802152633667,1,0.17952373623847961,1,0.5033579468727112,1,-0.18635205924510956,1,0.11850987374782562,1,-0.09848829358816147,1,-0.769156813621521,1,-0.6406620144844055,1,-0.16314911842346191,1,-0.15370255708694458,1,-0.02896098792552948,1,0.009695310145616531,1,-0.25812768936157227,1,0.03933798894286156,1,0.031634606420993805,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929584.433455,0.0021829605102539062,world,base_footprint,0.5018548431945414,1.1233725919941655,1,0,1,1784929567.4354498,17.00018811225891,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,17.00003695487976,workspace,1,321,,1,1784929584.4334552,0.0021827220916748047,world,pelvis,0.5220368959195475,1.08106297763995,0.778308082399554,0.026192077259888348,-0.01442475944999835,0.8121725355681287,0.5826505589737802,capsules,0.05,0.5,0.1,0.5,0.5
134,1784929584.5356126,13.506263932213187,1,1784929584.5334594,0.002153158187866211,17,0.054586585611104965,1,-0.17763881385326385,1,0.07603279501199722,1,0.14916814863681793,1,0.5116432309150696,1,-0.2343156635761261,1,0.1324954777956009,1,-0.09478183835744858,1,-0.8011332750320435,1,-0.46155187487602234,1,-0.2445743978023529,1,-0.19249674677848816,1,-0.0411679781973362,1,-0.013330785557627678,1,-0.24810059368610382,1,0.018564581871032715,1,0.04831972345709801,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929584.5334554,0.0021572113037109375,world,base_footprint,0.5037969453068463,1.108556907280224,1,0,1,1784929567.4354498,17.100162744522095,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,17.100011587142944,workspace,1,321,,1,1784929584.5344577,0.0011548995971679688,world,pelvis,0.5338485704878138,1.0819587814378662,0.7746426794153405,0.02541667364119384,-0.00302494530352795,0.8216327721897088,0.5694422095970599,capsules,0.05,0.5,0.1,0.5,0.5
135,1784929584.6356163,13.606258674524724,1,1784929584.6352527,0.0003635883331298828,17,0.052455537021160126,1,-0.1831149458885193,1,0.10790087282657623,1,0.14726105332374573,1,0.3873157203197479,1,-0.37115389108657837,1,0.10369464755058289,1,-0.10764537751674652,1,-0.8862650990486145,1,-0.2739385962486267,1,-0.27649497985839844,1,-0.2470090389251709,1,-0.010248620994389057,1,-0.01285482943058014,1,-0.1344095766544342,1,0.022435275837779045,1,0.003064320422708988,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929584.6344583,0.001157999038696289,world,base_footprint,0.524473960574956,1.1254425850180978,1,0,1,1784929567.4354498,17.20016646385193,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,17.20001530647278,workspace,1,321,,1,1784929584.6344583,0.001157999038696289,world,pelvis,0.5401879404768368,1.082789260482936,0.7762782055824899,0.023394256729086193,-0.017128505574787754,0.8329063471858019,0.5526539060447074,capsules,0.05,0.5,0.1,0.5,0.5
136,1784929584.7355998,13.706246132031083,1,1784929584.734935,0.0006647109985351562,17,0.048594702035188675,1,-0.09659478813409805,1,0.09893940389156342,1,0.16829481720924377,1,0.2378685623407364,1,-0.5256587266921997,1,-0.007025355007499456,1,-0.13263492286205292,1,-0.952692449092865,1,-0.10873767733573914,1,-0.2626328766345978,1,-0.32218116521835327,1,0.021866559982299805,1,0.011017054319381714,1,-0.08712944388389587,1,0.01206669770181179,1,-0.012034743092954159,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929584.7344575,0.001142263412475586,world,base_footprint,0.5227055171214465,1.1251227247013562,1,0,1,1784929567.4354498,17.30014991760254,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,17.29999876022339,workspace,1,321,,1,1784929584.7344577,0.0011420249938964844,world,pelvis,0.5185279552822585,1.0756514679721267,0.7787938801775822,0.014941397848883625,-0.027924532979171187,0.8384734867092305,0.544021311323263,capsules,0.05,0.5,0.1,0.5,0.5
137,1784929584.8356185,13.806263335980475,1,1784929584.8347616,0.0008568763732910156,17,0.030749239027500153,1,0.01261499896645546,1,0.08332986384630203,1,0.11927097290754318,1,0.2497311532497406,1,-0.5599948167800903,1,-0.1218697801232338,1,-0.12411656230688095,1,-0.8746625781059265,1,0.05036225542426109,1,-0.18341302871704102,1,-0.23380102217197418,1,0.09726755321025848,1,-0.06985235214233398,1,-0.025056874379515648,1,-0.012795045971870422,1,-0.033468134701251984,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929584.8334563,0.0021622180938720703,world,base_footprint,0.5033894114114461,1.1440658364682537,1,0,1,1784929567.4354498,17.400168657302856,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,17.400017499923706,workspace,1,321,,1,1784929584.8334563,0.0021622180938720703,world,pelvis,0.48342863216763415,1.067796917313329,0.7751174799548127,0.015304942870989307,-0.04794647776392617,0.8435397602849236,0.5347032511704063,capsules,0.05,0.5,0.1,0.5,0.5
138,1784929584.9360335,13.906697636470199,1,1784929584.9351382,0.0008952617645263672,17,0.019026683643460274,1,-0.004625964444130659,1,0.041493646800518036,1,0.04122811555862427,1,0.4501440227031708,1,-0.4887128472328186,1,-0.14081810414791107,1,-0.04117215797305107,1,-0.6179184317588806,1,0.2087811827659607,1,-0.03667869791388512,1,-0.1670156568288803,1,0.0329296737909317,1,-0.03660593554377556,1,-0.14271217584609985,1,-0.023929258808493614,1,0.062048640102148056,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929584.9334548,0.0025787353515625,world,base_footprint,0.4552298127391094,1.1206361154046915,1,0,1,1784929567.4354498,17.50058364868164,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,17.50043249130249,workspace,1,321,,1,1784929584.9344547,0.0015788078308105469,world,pelvis,0.45596307757360877,1.063467436740648,0.7752779858431201,0.01994401920127747,-0.030317951260536515,0.8444961825964684,0.5343306612103174,capsules,0.05,0.5,0.1,0.5,0.5
139,1784929585.0357633,14.006409191526473,1,1784929585.0344386,0.0013246536254882812,17,0.022112946957349777,1,-0.08651113510131836,1,0.04166080430150032,1,0.0054662046022713184,1,0.6508727669715881,1,-0.4054787755012512,1,-0.1172151193022728,1,0.07895165681838989,1,-0.38453325629234314,1,0.3455495834350586,1,0.08741749823093414,1,-0.1520421952009201,1,0.0068734330125153065,1,-0.02454570308327675,1,-0.30938953161239624,1,0.04208375886082649,1,0.008617416024208069,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929585.034455,0.0013082027435302734,world,base_footprint,0.439235067116686,1.1067847553264185,1,0,1,1784929567.4354498,17.600313425064087,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,17.600162267684937,workspace,1,321,,1,1784929585.034455,0.0013082027435302734,world,pelvis,0.45715107643622244,1.068500151485528,0.7758935725487378,0.022726188532583402,-0.01450445856660607,0.844256907532289,0.5352601378026269,capsules,0.05,0.5,0.1,0.5,0.5
140,1784929585.135622,14.106270113959908,1,1784929585.1344051,0.001216888427734375,17,-0.009672926738858223,1,-0.11564049869775772,1,0.026568491011857986,1,0.01829243078827858,1,0.6383890509605408,1,-0.4448238015174866,1,-0.054508328437805176,1,0.18010327219963074,1,-0.2973501682281494,1,0.3646886348724365,1,0.19986683130264282,1,-0.15839113295078278,1,-0.01649896241724491,1,-0.05093952640891075,1,-0.31277868151664734,1,0.04390767216682434,1,0.018848270177841187,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929585.1334553,0.002166748046875,world,base_footprint,0.4322295755955001,1.10171623769437,1,0,1,1784929567.4354498,17.700172185897827,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,17.700021028518677,workspace,1,321,,1,1784929585.1344593,0.0011627674102783203,world,pelvis,0.4579357154059955,1.0788087192600415,0.7743023078442276,0.02159510218747563,-0.00397999635055934,0.8545906110148195,0.518837834738254,capsules,0.05,0.5,0.1,0.5,0.5
141,1784929585.2355516,14.206198492087424,1,1784929585.2344084,0.0011432170867919922,17,-0.047117043286561966,1,-0.05876549333333969,1,0.05333036556839943,1,0.05330925062298775,1,0.4818103611469269,1,-0.5393518209457397,1,0.029149780049920082,1,0.1938537210226059,1,-0.33987483382225037,1,0.30848783254623413,1,0.2767680883407593,1,-0.19393858313560486,1,-0.001909672748297453,1,-0.02308369241654873,1,-0.17895673215389252,1,0.03070095181465149,1,0.007868102751672268,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929585.2334561,0.002095460891723633,world,base_footprint,0.42970079161352953,1.126299432336873,1,0,1,1784929567.4354498,17.80010175704956,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,17.79995059967041,workspace,1,321,,1,1784929585.2344587,0.0010929107666015625,world,pelvis,0.45441910558733534,1.086468392619556,0.7745885766199692,0.026761589684682122,-0.014028140272019865,0.8655790217342191,0.49985996612220274,capsules,0.05,0.5,0.1,0.5,0.5
