sample_index,ros_time_sec,elapsed_sec,joint_state_valid,joint_state_stamp_sec,joint_state_age_sec,joint_state_observed_count,joint__waist_yaw_joint,joint__waist_yaw_joint__observed,joint__waist_roll_joint,joint__waist_roll_joint__observed,joint__waist_pitch_joint,joint__waist_pitch_joint__observed,joint__left_shoulder_pitch_joint,joint__left_shoulder_pitch_joint__observed,joint__left_shoulder_roll_joint,joint__left_shoulder_roll_joint__observed,joint__left_shoulder_yaw_joint,joint__left_shoulder_yaw_joint__observed,joint__left_elbow_joint,joint__left_elbow_joint__observed,joint__right_shoulder_pitch_joint,joint__right_shoulder_pitch_joint__observed,joint__right_shoulder_roll_joint,joint__right_shoulder_roll_joint__observed,joint__right_shoulder_yaw_joint,joint__right_shoulder_yaw_joint__observed,joint__right_elbow_joint,joint__right_elbow_joint__observed,joint__left_hip_pitch_joint,joint__left_hip_pitch_joint__observed,joint__left_hip_roll_joint,joint__left_hip_roll_joint__observed,joint__left_hip_yaw_joint,joint__left_hip_yaw_joint__observed,joint__right_hip_pitch_joint,joint__right_hip_pitch_joint__observed,joint__right_hip_roll_joint,joint__right_hip_roll_joint__observed,joint__right_hip_yaw_joint,joint__right_hip_yaw_joint__observed,human_valid,human_stamp_sec,human_age_sec,human_source_frame,human_frame_id,human_received_count,human_used_count,human_00_present,human_00_fresh,human_00_name,human_00_a_x_m,human_00_a_y_m,human_00_a_z_m,human_00_b_x_m,human_00_b_y_m,human_00_b_z_m,human_00_radius_m,human_01_present,human_01_fresh,human_01_name,human_01_a_x_m,human_01_a_y_m,human_01_a_z_m,human_01_b_x_m,human_01_b_y_m,human_01_b_z_m,human_01_radius_m,human_02_present,human_02_fresh,human_02_name,human_02_a_x_m,human_02_a_y_m,human_02_a_z_m,human_02_b_x_m,human_02_b_y_m,human_02_b_z_m,human_02_radius_m,human_03_present,human_03_fresh,human_03_name,human_03_a_x_m,human_03_a_y_m,human_03_a_z_m,human_03_b_x_m,human_03_b_y_m,human_03_b_z_m,human_03_radius_m,human_04_present,human_04_fresh,human_04_name,human_04_a_x_m,human_04_a_y_m,human_04_a_z_m,human_04_b_x_m,human_04_b_y_m,human_04_b_z_m,human_04_radius_m,human_05_present,human_05_fresh,human_05_name,human_05_a_x_m,human_05_a_y_m,human_05_a_z_m,human_05_b_x_m,human_05_b_y_m,human_05_b_z_m,human_05_radius_m,human_06_present,human_06_fresh,human_06_name,human_06_a_x_m,human_06_a_y_m,human_06_a_z_m,human_06_b_x_m,human_06_b_y_m,human_06_b_z_m,human_06_radius_m,human_07_present,human_07_fresh,human_07_name,human_07_a_x_m,human_07_a_y_m,human_07_a_z_m,human_07_b_x_m,human_07_b_y_m,human_07_b_z_m,human_07_radius_m,human_08_present,human_08_fresh,human_08_name,human_08_a_x_m,human_08_a_y_m,human_08_a_z_m,human_08_b_x_m,human_08_b_y_m,human_08_b_z_m,human_08_radius_m,human_09_present,human_09_fresh,human_09_name,human_09_a_x_m,human_09_a_y_m,human_09_a_z_m,human_09_b_x_m,human_09_b_y_m,human_09_b_z_m,human_09_radius_m,human_10_present,human_10_fresh,human_10_name,human_10_a_x_m,human_10_a_y_m,human_10_a_z_m,human_10_b_x_m,human_10_b_y_m,human_10_b_z_m,human_10_radius_m,odom_valid,odom_stamp_sec,odom_age_sec,odom_frame_id,odom_child_frame_id,odom_x_m,odom_y_m,cbf_enabled,external_enabled,workspace_valid,workspace_stamp_sec,workspace_age_sec,workspace_frame_id,workspace_child_frame_id,workspace_enabled,workspace_capture_pending,workspace_generation,workspace_center_x_m,workspace_center_y_m,workspace_center_z_m,workspace_qx,workspace_qy,workspace_qz,workspace_qw,workspace_radius_m,workspace_activation_valid,workspace_activation_generation,workspace_activation_stamp_sec,workspace_activation_frame_id,workspace_activation_child_frame_id,workspace_activation_center_x_m,workspace_activation_center_y_m,workspace_activation_qx,workspace_activation_qy,workspace_activation_qz,workspace_activation_qw,workspace_path_valid,workspace_path_stamp_sec,workspace_path_age_sec,workspace_path_frame_id,workspace_path_sequence,workspace_path_point_count,workspace_path_xy_json,tf_valid,tf_stamp_sec,tf_age_sec,tf_world_frame,tf_pelvis_frame,tf_world_pelvis_tx_m,tf_world_pelvis_ty_m,tf_world_pelvis_tz_m,tf_world_pelvis_qx,tf_world_pelvis_qy,tf_world_pelvis_qz,tf_world_pelvis_qw,collision_geometry,internal_margin_phi_m,external_margin_phi_m,external_torso_margin_phi_m,human_timeout_sec,tf_stale_timeout_sec
78,1784941101.9064054,7.909934947267175,1,1784941101.9050908,0.0013146400451660156,17,-0.040901221334934235,1,0.00866731908172369,1,-0.03146495297551155,1,0.06793306022882462,1,1.406598448753357,1,0.7116398215293884,1,0.5529723167419434,1,0.06609904766082764,1,-1.2590546607971191,1,-0.8234710097312927,1,0.6194033026695251,1,-0.1210307702422142,1,-0.00938539206981659,1,0.0013618080411106348,1,-0.05044813081622124,1,-0.029415879398584366,1,0.004634683486074209,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784941101.9039326,0.0024728775024414062,world,base_footprint,0.0035859402826744022,0.014419053054885136,1,0,1,1784941017.4841216,84.42228388786316,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,,,,,,,1,1784940971.3919525,130.51445293426514,workspace,1,321,,1,1784941101.9049306,0.0014748573303222656,world,pelvis,-0.011837530303005038,0.014836448304261632,0.7817965802682867,0.000934282071681744,-0.009856935602104724,-0.12913870232825797,0.9915771092045843,capsules,0.05,0.5,0.1,0.5,0.5
79,1784941102.0064209,8.009949715808034,1,1784941102.0052652,0.0011556148529052734,17,-0.041810452938079834,1,0.006446948274970055,1,-0.04029015451669693,1,0.06782004237174988,1,1.4049654006958008,1,0.7114514708518982,1,0.5531145334243774,1,0.06752917915582657,1,-1.2561215162277222,1,-0.8272101283073425,1,0.6195105910301208,1,-0.12489864230155945,1,-0.009088903665542603,1,0.000864492729306221,1,-0.05337989702820778,1,-0.029316799715161324,1,0.003825858701020479,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784941102.004932,0.0014889240264892578,world,base_footprint,-0.00017254913264083682,0.015041464288999981,1,0,1,1784941017.4841216,84.52229928970337,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,,,,,,,1,1784940971.3919525,130.61446833610535,workspace,1,321,,1,1784941102.0059345,0.0004863739013671875,world,pelvis,-0.01126870221486565,0.014017737899230283,0.7820556824247837,0.0015578985584045913,-0.006932129063997054,-0.1287026902418051,0.9916577716446555,capsules,0.05,0.5,0.1,0.5,0.5
80,1784941102.1064146,8.109942383132875,1,1784941102.1052356,0.0011789798736572266,17,-0.04151570424437523,1,0.007710200734436512,1,-0.031571339815855026,1,0.06766204535961151,1,1.4032840728759766,1,0.710934579372406,1,0.5532115697860718,1,0.07038362324237823,1,-1.256764531135559,1,-0.8312608599662781,1,0.6194866299629211,1,-0.12181788682937622,1,-0.009036295115947723,1,0.0013631321489810944,1,-0.050587818026542664,1,-0.0296263936907053,1,0.004317348822951317,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784941102.1049302,0.0014843940734863281,world,base_footprint,0.0033270999612947157,0.014316076517779356,1,0,1,1784941017.4841216,84.62229299545288,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,,,,,,,1,1784940971.3919525,130.71446204185486,workspace,1,321,,1,1784941102.1049302,0.0014843940734863281,world,pelvis,-0.011659481983225235,0.014674788431330164,0.7817853516316632,0.0010035874302315548,-0.00950564901869074,-0.12875493332519025,0.9916303759937113,capsules,0.05,0.5,0.1,0.5,0.5
81,1784941102.206431,8.209960748441517,1,1784941102.2052248,0.0012061595916748047,17,-0.042761944234371185,1,0.00559371430426836,1,-0.04039882495999336,1,0.06764328479766846,1,1.4019361734390259,1,0.7109524607658386,1,0.5534130930900574,1,0.07373958826065063,1,-1.2540870904922485,1,-0.8347330689430237,1,0.6196037530899048,1,-0.12505140900611877,1,-0.00877798069268465,1,0.00089175661560148,1,-0.05238862708210945,1,-0.029570888727903366,1,0.003491920419037342,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784941102.20493,0.001500844955444336,world,base_footprint,0.00021458965924927437,0.014885069478432556,1,0,1,1784941017.4841216,84.72230935096741,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,,,,,,,1,1784940971.3919525,130.81447839736938,workspace,1,321,,1,1784941102.20493,0.001500844955444336,world,pelvis,-0.011036664400181135,0.014043106503047664,0.7820104873532937,0.0014527767162228894,-0.007045723648437732,-0.12829142675820132,0.9917104199505155,capsules,0.05,0.5,0.1,0.5,0.5
82,1784941102.306432,8.309959166683257,1,1784941102.3057275,0.0007045269012451172,17,-0.042640842497348785,1,0.006101784761995077,1,-0.03297993913292885,1,0.06756659597158432,1,1.4003735780715942,1,0.7107018232345581,1,0.5535130500793457,1,0.07745976746082306,1,-1.253888726234436,1,-0.8384986519813538,1,0.6195717453956604,1,-0.12202461808919907,1,-0.008816519752144814,1,0.0013687327736988664,1,-0.04992273822426796,1,-0.02990597113966942,1,0.00410974957048893,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784941102.3049304,0.0015015602111816406,world,base_footprint,0.0031789408905054384,0.01435574521396817,1,0,1,1784941017.4841216,84.82231044769287,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,,,,,,,1,1784940971.3919525,130.91447949409485,workspace,1,321,,1,1784941102.3049304,0.0015015602111816406,world,pelvis,-0.011481862566263476,0.014696909663018952,0.7818204513678116,0.0009843567652894365,-0.009298575796901567,-0.12837363801864773,0.9916817920037482,capsules,0.05,0.5,0.1,0.5,0.5
83,1784941102.406377,8.409906198270619,1,1784941102.405115,0.0012621879577636719,17,-0.043843772262334824,1,0.0033894844818860292,1,-0.04123131185770035,1,0.06757103651762009,1,1.3988032341003418,1,0.7106766104698181,1,0.5536525249481201,1,0.08092940598726273,1,-1.2511502504348755,1,-0.8416033983230591,1,0.6196508407592773,1,-0.1254531741142273,1,-0.008428811095654964,1,0.0009000596473924816,1,-0.052114587277173996,1,-0.029686853289604187,1,0.003385379910469055,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784941102.4039302,0.002446889877319336,world,base_footprint,-7.713139462378095e-05,0.014760259360756109,1,0,1,1784941017.4841216,84.92225551605225,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,,,,,,,1,1784940971.3919525,131.01442456245422,workspace,1,321,,1,1784941102.4059296,0.0004475116729736328,world,pelvis,-0.011066165289379955,0.013974576069051125,0.7820445796344281,0.001473065439564987,-0.006857881282081926,-0.12792971612748993,0.9917584319147842,capsules,0.05,0.5,0.1,0.5,0.5
84,1784941102.5064034,8.50993091519922,1,1784941102.505556,0.0008473396301269531,17,-0.04343703016638756,1,0.00398339843377471,1,-0.034163475036621094,1,0.06747377663850784,1,1.3964159488677979,1,0.709907591342926,1,0.5536561608314514,1,0.08433087170124054,1,-1.2508444786071777,1,-0.8450243473052979,1,0.6195778250694275,1,-0.12241029739379883,1,-0.008354995399713516,1,0.001828445470891893,1,-0.04961032420396805,1,-0.029972966760396957,1,0.004374049603939056,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784941102.5049365,0.001466989517211914,world,base_footprint,0.0032882920901867174,0.014273224386836366,1,0,1,1784941017.4841216,85.0222818851471,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,,,,,,,1,1784940971.3919525,131.11445093154907,workspace,1,321,,1,1784941102.5049365,0.001466989517211914,world,pelvis,-0.01135431443846462,0.014595696480557445,0.781773470661421,0.0009930594456206208,-0.009285712186876469,-0.12819982299887484,0.9917043887999978,capsules,0.05,0.5,0.1,0.5,0.5
85,1784941102.606422,8.60994954034686,1,1784941102.6061087,0.0003132820129394531,17,-0.04485693201422691,1,0.001479054451920092,1,-0.04349089413881302,1,0.06742387264966965,1,1.3952960968017578,1,0.7097484469413757,1,0.5537117123603821,1,0.0875198170542717,1,-1.2479387521743774,1,-0.847619354724884,1,0.6196545958518982,1,-0.1248844563961029,1,-0.008315987884998322,1,0.0015314951306208968,1,-0.05111164227128029,1,-0.030141079798340797,1,0.003717713989317417,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784941102.6049328,0.0014891624450683594,world,base_footprint,0.0004762596566142193,0.014820062989259595,1,0,1,1784941017.4841216,85.12230038642883,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,,,,,,,1,1784940971.3919525,131.2144694328308,workspace,1,321,,1,1784941102.604933,0.0014889240264892578,world,pelvis,-0.010525344291474824,0.013910832074852168,0.7820012716283281,0.0014712002251469408,-0.0068831396632928294,-0.12775999278376246,0.9917801380357272,capsules,0.05,0.5,0.1,0.5,0.5
86,1784941102.7063687,8.709900009445846,1,1784941102.705257,0.001111745834350586,17,-0.044555265456438065,1,0.002044825814664364,1,-0.03493867069482803,1,0.0671784058213234,1,1.3942683935165405,1,0.708796501159668,1,0.5536361932754517,1,0.09042397886514664,1,-1.2486547231674194,1,-0.8506656289100647,1,0.619553804397583,1,-0.12147373706102371,1,-0.00880364328622818,1,0.0023847115226089954,1,-0.048987001180648804,1,-0.03091089054942131,1,0.004808621946722269,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784941102.7039323,0.002436399459838867,world,base_footprint,0.004047276100634777,0.014615845719147732,1,0,1,1784941017.4841216,85.22224712371826,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,,,,,,,1,1784940971.3919525,131.31441617012024,workspace,1,321,,1,1784941102.7049325,0.0014362335205078125,world,pelvis,-0.010791913175416785,0.01462325012590714,0.7817192026768143,0.0012066567832655255,-0.009384497821238376,-0.12801905879850634,0.9917265730857449,capsules,0.05,0.5,0.1,0.5,0.5
87,1784941102.8064053,8.80993601679802,1,1784941102.8057265,0.0006787776947021484,17,-0.04613959416747093,1,-0.0004800949536729604,1,-0.041294749826192856,1,0.06707920879125595,1,1.393852710723877,1,0.7086530923843384,1,0.553631603717804,1,0.09268919378519058,1,-1.2461885213851929,1,-0.8527077436447144,1,0.6195679903030396,1,-0.12432853132486343,1,-0.008736614137887955,1,0.001721276086755097,1,-0.05099523440003395,1,-0.030984066426753998,1,0.003907048609107733,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784941102.8049307,0.001474618911743164,world,base_footprint,0.0009359247506332772,0.015267134279608267,1,0,1,1784941017.4841216,85.32228374481201,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,,,,,,,1,1784940971.3919525,131.414452791214,workspace,1,321,,1,1784941102.8059344,0.00047087669372558594,world,pelvis,-0.010411957352139645,0.013964545212804167,0.781965265676978,0.001746213033293605,-0.007070570053322818,-0.12748604891120321,0.9918136241815666,capsules,0.05,0.5,0.1,0.5,0.5
88,1784941102.9064002,8.90992933511734,1,1784941102.905142,0.0012581348419189453,17,-0.04585252329707146,1,0.0011369462590664625,1,-0.030869662761688232,1,0.066780224442482,1,1.3930367231369019,1,0.7079548835754395,1,0.5535294413566589,1,0.094867043197155,1,-1.2480324506759644,1,-0.8549443483352661,1,0.6194033026695251,1,-0.12206313759088516,1,-0.008604563772678375,1,0.0022919843904674053,1,-0.04892909154295921,1,-0.031134001910686493,1,0.004711172543466091,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784941102.9049428,0.0014574527740478516,world,base_footprint,0.004030277844615425,0.01460736919190012,1,0,1,1784941017.4841216,85.42227864265442,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,,,,,,,1,1784940971.3919525,131.5144476890564,workspace,1,321,,1,1784941102.9049428,0.0014574527740478516,world,pelvis,-0.01108167429309253,0.014734687615613288,0.7817007337374406,0.0011497440120893424,-0.00956719337414185,-0.127671541400757,0.9917696932332644,capsules,0.05,0.5,0.1,0.5,0.5
89,1784941103.0064244,9.009956136345863,1,1784941103.0055413,0.0008831024169921875,17,-0.04717946797609329,1,-0.0008541250717826188,1,-0.037704821676015854,1,0.06670869886875153,1,1.3928300142288208,1,0.7079099416732788,1,0.5534989833831787,1,0.095851831138134,1,-1.2461858987808228,1,-0.855674147605896,1,0.619352400302887,1,-0.12537603080272675,1,-0.008465375751256943,1,0.0017747861566022038,1,-0.05162224918603897,1,-0.03115725889801979,1,0.003943313844501972,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784941103.0049324,0.0014920234680175781,world,base_footprint,0.0005673856233524392,0.015335935685363464,1,0,1,1784941017.4841216,85.52230286598206,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,,,,,,,1,1784940971.3919525,131.61447191238403,workspace,1,321,,1,1784941103.0049324,0.0014920234680175781,world,pelvis,-0.010895115531023923,0.014142191400437003,0.7819561639228099,0.0016848578309736888,-0.007152340411394043,-0.12723093158746465,0.991845903015239,capsules,0.05,0.5,0.1,0.5,0.5
90,1784941103.1064045,9.109931590035558,1,1784941103.1059258,0.0004787445068359375,17,-0.046757157891988754,1,0.0007499678176827729,1,-0.030630944296717644,1,0.06650012731552124,1,1.3923155069351196,1,0.7073686122894287,1,0.5533803105354309,1,0.09759534150362015,1,-1.2481484413146973,1,-0.8564392328262329,1,0.6191776394844055,1,-0.12320291250944138,1,-0.00805034302175045,1,0.0023383984807878733,1,-0.04935836046934128,1,-0.031038830056786537,1,0.00466461107134819,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784941103.1059332,0.00047135353088378906,world,base_footprint,0.003426062683478776,0.014562157441316425,1,0,1,1784941017.4841216,85.62228298187256,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,,,,,,,1,1784940971.3919525,131.71445202827454,workspace,1,321,,1,1784941103.1059332,0.00047135353088378906,world,pelvis,-0.011337525112717803,0.014732351276114511,0.7817152990272319,0.0010919092480710488,-0.009350633410158104,-0.12742173501006776,0.9918039497985713,capsules,0.05,0.5,0.1,0.5,0.5
91,1784941103.206401,9.209928565658629,1,1784941103.2056253,0.0007758140563964844,17,-0.04784829914569855,1,-0.0009924550540745258,1,-0.039899203926324844,1,0.06641104072332382,1,1.3920930624008179,1,0.7072797417640686,1,0.5532988905906677,1,0.09835975617170334,1,-1.2473152875900269,1,-0.8568604588508606,1,0.6191235780715942,1,-0.1258004754781723,1,-0.007884694263339043,1,0.0018285049591213465,1,-0.05112013593316078,1,-0.031009797006845474,1,0.003925487399101257,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784941103.2049315,0.0014696121215820312,world,base_footprint,0.0003286320350105003,0.015173567202676095,1,0,1,1784941017.4841216,85.72227954864502,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,,,,,,,1,1784940971.3919525,131.814448595047,workspace,1,321,,1,1784941103.2049317,0.0014693737030029297,world,pelvis,-0.010748796554264327,0.013996049092693082,0.7819739397738723,0.001641481317794367,-0.006910559666439177,-0.12696239321718772,0.9918821000566268,capsules,0.05,0.5,0.1,0.5,0.5
92,1784941103.3064072,9.309934225864708,1,1784941103.30572,0.0006871223449707031,17,-0.04716160520911217,1,0.0012438326375558972,1,-0.03316707909107208,1,0.06599630415439606,1,1.390854835510254,1,0.7062044739723206,1,0.5531441569328308,1,0.0996549054980278,1,-1.2514053583145142,1,-0.8572697639465332,1,0.6189632415771484,1,-0.12328653782606125,1,-0.00820920430123806,1,0.0024680725764483213,1,-0.049232032150030136,1,-0.03155115991830826,1,0.0049332017078995705,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784941103.3049295,0.0014777183532714844,world,base_footprint,0.0032615665547200585,0.014855618312780747,1,0,1,1784941017.4841216,85.82228565216064,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,,,,,,,1,1784940971.3919525,131.91445469856262,workspace,1,321,,1,1784941103.3049295,0.0014777183532714844,world,pelvis,-0.010999417389591024,0.01471503801847445,0.781735647046656,0.0012452880152673167,-0.009007820111086862,-0.12716654679895734,0.9918396936046843,capsules,0.05,0.5,0.1,0.5,0.5
93,1784941103.4064782,9.410005609504879,1,1784941103.4052556,0.0012226104736328125,17,-0.048155345022678375,1,-0.00022106840333435684,1,-0.039485685527324677,1,0.06578177213668823,1,1.3908096551895142,1,0.705840528011322,1,0.5530475974082947,1,0.10003450512886047,1,-1.2516751289367676,1,-0.8576427698135376,1,0.6188843846321106,1,-0.12535928189754486,1,-0.008379116654396057,1,0.0019344650208950043,1,-0.05074207857251167,1,-0.03188325837254524,1,0.0041166506707668304,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784941103.4049358,0.0015423297882080078,world,base_footprint,0.00072488801507249,0.015529817124756267,1,0,1,1784941017.4841216,85.92235660552979,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,,,,,,,1,1784940971.3919525,132.01452565193176,workspace,1,321,,1,1784941103.4059327,0.000545501708984375,world,pelvis,-0.010621318739796987,0.014142347998282602,0.7819571950720912,0.0017937027664219026,-0.0070641507192163375,-0.12663609859036554,0.9919224661932067,capsules,0.05,0.5,0.1,0.5,0.5
94,1784941103.5063725,9.509901065379381,1,1784941103.5054932,0.0008792877197265625,17,-0.04757928475737572,1,0.0019384075421839952,1,-0.03155164048075676,1,0.06431224197149277,1,1.390082597732544,1,0.7038627862930298,1,0.5529217720031738,1,0.10128972679376602,1,-1.2554242610931396,1,-0.857973575592041,1,0.6187358498573303,1,-0.12278565764427185,1,-0.008263212628662586,1,0.002417334821075201,1,-0.04833125323057175,1,-0.03202275559306145,1,0.0048600477166473866,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784941103.5049329,0.0014395713806152344,world,base_footprint,0.0039705594720696735,0.014827596167910758,1,0,1,1784941017.4841216,86.02225089073181,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,,,,,,,1,1784940971.3919525,132.1144199371338,workspace,1,321,,1,1784941103.5059304,0.0004420280456542969,world,pelvis,-0.011020664367124625,0.014798318241801965,0.7816841978668061,0.0012305678964358473,-0.009479180510001108,-0.12679491763220369,0.9918828961637325,capsules,0.05,0.5,0.1,0.5,0.5
95,1784941103.606503,9.610033090226352,1,1784941103.6054618,0.0010411739349365234,17,-0.04882586747407913,1,0.0001519228972028941,1,-0.03894012048840523,1,0.06399127840995789,1,1.3903758525848389,1,0.7033519148826599,1,0.5528607368469238,1,0.10169269889593124,1,-1.2557682991027832,1,-0.8583142757415771,1,0.6187240481376648,1,-0.12598916888237,1,-0.008107373490929604,1,0.0016381314489990473,1,-0.05069194361567497,1,-0.031977538019418716,1,0.003829177003353834,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784941103.60493,0.0015730857849121094,world,base_footprint,0.0005346557503430639,0.015464580321617903,1,0,1,1784941017.4841216,86.12238144874573,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,,,,,,,1,1784940971.3919525,132.2145504951477,workspace,1,321,,1,1784941103.6059306,0.0005724430084228516,world,pelvis,-0.01074249094702804,0.014072081906131318,0.781949998862279,0.0017883377368455118,-0.007020820638422473,-0.12621663280430015,0.9919762454460523,capsules,0.05,0.5,0.1,0.5,0.5
